,Folder,Id,Field,Well,CoringTop,CoringDown,CoringTopBind,CoringDownBind,CoreRecovery,PhotoTop,PhotoDown,PhotoType,LayerTop,LayerDown,Rock,Carbonate,Ruin,Saturation,class
282,Unload1,1000396,Field5,Well6,3047.45,3056.58,3049.45,3058.58,9.11,0.86,1.84,ДС,0.17,7.67,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1
284,Unload1,1000398,Field5,Well6,3047.45,3056.58,3049.45,3058.58,9.11,1.84,2.83,ДС,0.17,7.67,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1
286,Unload1,1000400,Field5,Well6,3047.45,3056.58,3049.45,3058.58,9.11,2.83,3.83,ДС,0.17,7.67,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1
288,Unload1,1000402,Field5,Well6,3047.45,3056.58,3049.45,3058.58,9.11,3.83,4.82,ДС,0.17,7.67,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1
290,Unload1,1000404,Field5,Well6,3047.45,3056.58,3049.45,3058.58,9.11,4.82,5.79,ДС,0.17,7.67,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1
292,Unload1,1000406,Field5,Well6,3047.45,3056.58,3049.45,3058.58,9.11,5.79,6.8,ДС,0.17,7.67,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1
294,Unload1,1000408,Field5,Well6,3047.45,3056.58,3049.45,3058.58,9.11,6.8,7.67,ДС,0.17,7.67,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1
296,Unload1,1000410,Field5,Well6,3047.45,3056.58,3049.45,3058.58,9.11,7.67,7.78,ДС,7.67,8.56,песчаник,сильнокарбонатный,частично разрушен,не опред.,0
298,Unload1,1000412,Field5,Well6,3047.45,3056.58,3049.45,3058.58,9.11,7.78,8.56,ДС,7.67,8.56,песчаник,сильнокарбонатный,частично разрушен,не опред.,0
300,Unload1,1000414,Field5,Well6,3047.45,3056.58,3049.45,3058.58,9.11,8.56,8.75,ДС,8.56,9.11,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1
302,Unload1,1000416,Field5,Well6,3047.45,3056.58,3049.45,3058.58,9.11,8.75,9.11,ДС,8.56,9.11,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1
304,Unload1,1000418,Field5,Well6,3056.58,3065.78,3058.58,3067.78,9.18,0.0,0.98,ДС,0.0,5.81,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1
306,Unload1,1000420,Field5,Well6,3056.58,3065.78,3058.58,3067.78,9.18,0.98,1.98,ДС,0.0,5.81,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1
308,Unload1,1000422,Field5,Well6,3056.58,3065.78,3058.58,3067.78,9.18,1.98,2.98,ДС,0.0,5.81,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1
310,Unload1,1000424,Field5,Well6,3056.58,3065.78,3058.58,3067.78,9.18,2.98,3.96,ДС,0.0,5.81,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1
312,Unload1,1000426,Field5,Well6,3056.58,3065.78,3058.58,3067.78,9.18,3.96,4.95,ДС,0.0,5.81,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1
314,Unload1,1000428,Field5,Well6,3056.58,3065.78,3058.58,3067.78,9.18,4.95,5.81,ДС,0.0,5.81,песчаник,не карбонатный,не разрушен,нефтенасыщенные,1
316,Unload1,1000430,Field5,Well6,3056.58,3065.78,3058.58,3067.78,9.18,5.81,5.94,ДС,5.81,6.78,алевролит,не карбонатный,не разрушен,не опред.,0
318,Unload1,1000432,Field5,Well6,3056.58,3065.78,3058.58,3067.78,9.18,5.94,6.78,ДС,5.81,6.78,алевролит,не карбонатный,не разрушен,не опред.,0
320,Unload1,1000434,Field5,Well6,3056.58,3065.78,3058.58,3067.78,9.18,6.78,6.94,ДС,6.78,6.94,песчаник,не карбонатный,частично разрушен,не опред.,0
322,Unload1,1000436,Field5,Well6,3056.58,3065.78,3058.58,3067.78,9.18,6.94,7.19,ДС,6.94,7.19,"пересл. песчаника, алевролита и глин",не карбонатный,не разрушен,не опред.,0
324,Unload1,1000438,Field5,Well6,3056.58,3065.78,3058.58,3067.78,9.18,7.19,7.53,ДС,7.19,7.53,песчаник,не карбонатный,не разрушен,не опред.,0
326,Unload1,1000440,Field5,Well6,3056.58,3065.78,3058.58,3067.78,9.18,7.53,7.93,ДС,7.53,8.94,песчаник глинистый,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
328,Unload1,1000442,Field5,Well6,3056.58,3065.78,3058.58,3067.78,9.18,7.93,8.92,ДС,7.53,8.94,песчаник глинистый,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
330,Unload1,1000444,Field5,Well6,3056.58,3065.78,3058.58,3067.78,9.18,8.92,8.94,ДС,7.53,8.94,песчаник глинистый,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
332,Unload1,1000446,Field5,Well6,3056.58,3065.78,3058.58,3067.78,9.18,8.94,9.18,ДС,8.94,9.18,песчаник,не карбонатный,не разрушен,не опред.,0
334,Unload1,1000448,Field5,Well6,3065.78,3074.88,3067.78,3076.88,9.0,0.0,0.99,ДС,0.0,2.96,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,не опред.,0
336,Unload1,1000450,Field5,Well6,3065.78,3074.88,3067.78,3076.88,9.0,0.99,1.97,ДС,0.0,2.96,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,не опред.,0
338,Unload1,1000452,Field5,Well6,3065.78,3074.88,3067.78,3076.88,9.0,1.97,2.96,ДС,0.0,2.96,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,не опред.,0
340,Unload1,1000454,Field5,Well6,3065.78,3074.88,3067.78,3076.88,9.0,2.96,3.95,ДС,2.96,3.98,песчаник,не карбонатный,не разрушен,не опред.,0
342,Unload1,1000456,Field5,Well6,3065.78,3074.88,3067.78,3076.88,9.0,3.95,3.98,ДС,2.96,3.98,песчаник,не карбонатный,не разрушен,не опред.,0
344,Unload1,1000458,Field5,Well6,3065.78,3074.88,3067.78,3076.88,9.0,3.98,4.47,ДС,3.98,4.47,алевролит,не карбонатный,не разрушен,не опред.,0
346,Unload1,1000460,Field5,Well6,3065.78,3074.88,3067.78,3076.88,9.0,4.47,4.94,ДС,4.47,5.05,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,не опред.,0
348,Unload1,1000462,Field5,Well6,3065.78,3074.88,3067.78,3076.88,9.0,4.94,5.05,ДС,4.47,5.05,"пересл. песчаника, алевролита и глин",не карбонатный,частично разрушен,не опред.,0
350,Unload1,1000464,Field5,Well6,3065.78,3074.88,3067.78,3076.88,9.0,5.05,5.76,ДС,5.05,5.76,песчаник,не карбонатный,не разрушен,не опред.,0
352,Unload1,1000466,Field5,Well6,3065.78,3074.88,3067.78,3076.88,9.0,5.76,5.91,ДС,5.76,7.29,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
354,Unload1,1000468,Field5,Well6,3065.78,3074.88,3067.78,3076.88,9.0,5.91,6.9,ДС,5.76,7.29,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
356,Unload1,1000470,Field5,Well6,3065.78,3074.88,3067.78,3076.88,9.0,6.9,7.29,ДС,5.76,7.29,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
358,Unload1,1000472,Field5,Well6,3065.78,3074.88,3067.78,3076.88,9.0,7.29,7.9,ДС,7.29,9.0,песчаник,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0
360,Unload1,1000474,Field5,Well6,3065.78,3074.88,3067.78,3076.88,9.0,7.9,8.9,ДС,7.29,9.0,песчаник,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0
362,Unload1,1000476,Field5,Well6,3065.78,3074.88,3067.78,3076.88,9.0,8.9,9.0,ДС,7.29,9.0,песчаник,с карбонатными обломками или конкрециями,частично разрушен,не опред.,0
364,Unload1,1000478,Field5,Well6,3074.88,3084.8,3076.88,3086.8,8.99,0.0,0.86,ДС,0.0,0.86,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
366,Unload1,1000480,Field5,Well6,3074.88,3084.8,3076.88,3086.8,8.99,0.86,1.0,ДС,0.86,1.28,песчаник,не карбонатный,не разрушен,не опред.,0
368,Unload1,1000482,Field5,Well6,3074.88,3084.8,3076.88,3086.8,8.99,1.0,1.28,ДС,0.86,1.28,песчаник,не карбонатный,не разрушен,не опред.,0
370,Unload1,1000484,Field5,Well6,3074.88,3084.8,3076.88,3086.8,8.99,1.28,2.0,ДС,1.28,3.1,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
372,Unload1,1000486,Field5,Well6,3074.88,3084.8,3076.88,3086.8,8.99,2.0,2.99,ДС,1.28,3.1,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
374,Unload1,1000488,Field5,Well6,3074.88,3084.8,3076.88,3086.8,8.99,2.99,3.1,ДС,1.28,3.1,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
376,Unload1,1000490,Field5,Well6,3074.88,3084.8,3076.88,3086.8,8.99,3.1,3.99,ДС,3.1,5.35,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
378,Unload1,1000492,Field5,Well6,3074.88,3084.8,3076.88,3086.8,8.99,3.99,4.98,ДС,3.1,5.35,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
380,Unload1,1000494,Field5,Well6,3074.88,3084.8,3076.88,3086.8,8.99,4.98,5.35,ДС,3.1,5.35,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
382,Unload1,1000496,Field5,Well6,3074.88,3084.8,3076.88,3086.8,8.99,5.35,5.95,ДС,5.35,6.89,алевролит,не карбонатный,не разрушен,не опред.,0
384,Unload1,1000498,Field5,Well6,3074.88,3084.8,3076.88,3086.8,8.99,5.95,6.89,ДС,5.35,6.89,алевролит,не карбонатный,не разрушен,не опред.,0
386,Unload1,1000500,Field5,Well6,3074.88,3084.8,3076.88,3086.8,8.99,6.89,6.94,ДС,6.89,7.77,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
388,Unload1,1000502,Field5,Well6,3074.88,3084.8,3076.88,3086.8,8.99,6.94,7.77,ДС,6.89,7.77,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
390,Unload1,1000504,Field5,Well6,3074.88,3084.8,3076.88,3086.8,8.99,7.77,7.94,ДС,7.77,8.29,песчаник,сильнокарбонатный,не разрушен,не опред.,0
392,Unload1,1000506,Field5,Well6,3074.88,3084.8,3076.88,3086.8,8.99,7.94,8.29,ДС,7.77,8.29,песчаник,сильнокарбонатный,не разрушен,не опред.,0
394,Unload1,1000508,Field5,Well6,3074.88,3084.8,3076.88,3086.8,8.99,8.29,8.93,ДС,8.29,8.99,алевролит,не карбонатный,не разрушен,не опред.,0
396,Unload1,1000510,Field5,Well6,3074.88,3084.8,3076.88,3086.8,8.99,8.93,8.99,ДС,8.29,8.99,алевролит,не карбонатный,не разрушен,не опред.,0
398,Unload1,1000512,Field5,Well6,3097.0,3106.2,3096.5,3105.7,8.42,0.0,0.33,ДС,0.0,0.33,песчаник глинистый,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
400,Unload1,1000514,Field5,Well6,3097.0,3106.2,3096.5,3105.7,8.42,0.33,1.0,ДС,0.33,1.03,песчаник,среднекарбонатный,не разрушен,не опред.,0
402,Unload1,1000516,Field5,Well6,3097.0,3106.2,3096.5,3105.7,8.42,1.0,1.03,ДС,0.33,1.03,песчаник,среднекарбонатный,не разрушен,не опред.,0
404,Unload1,1000518,Field5,Well6,3097.0,3106.2,3096.5,3105.7,8.42,1.03,1.36,ДС,1.03,1.36,песчаник,не карбонатный,не разрушен,не опред.,0
406,Unload1,1000520,Field5,Well6,3097.0,3106.2,3096.5,3105.7,8.42,1.36,1.58,ДС,1.36,1.58,песчаник,слабокарбонатный,не разрушен,не опред.,0
408,Unload1,1000522,Field5,Well6,3097.0,3106.2,3096.5,3105.7,8.42,1.58,1.97,ДС,1.58,3.59,песчаник глинистый,не карбонатный,не разрушен,не опред.,0
410,Unload1,1000524,Field5,Well6,3097.0,3106.2,3096.5,3105.7,8.42,1.97,2.97,ДС,1.58,3.59,песчаник глинистый,не карбонатный,не разрушен,не опред.,0
412,Unload1,1000526,Field5,Well6,3097.0,3106.2,3096.5,3105.7,8.42,2.97,3.59,ДС,1.58,3.59,песчаник глинистый,не карбонатный,не разрушен,не опред.,0
414,Unload1,1000528,Field5,Well6,3097.0,3106.2,3096.5,3105.7,8.42,3.59,3.96,ДС,3.59,5.3,песчаник глинистый,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
416,Unload1,1000530,Field5,Well6,3097.0,3106.2,3096.5,3105.7,8.42,3.96,4.93,ДС,3.59,5.3,песчаник глинистый,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
418,Unload1,1000532,Field5,Well6,3097.0,3106.2,3096.5,3105.7,8.42,4.93,5.3,ДС,3.59,5.3,песчаник глинистый,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
420,Unload1,1000534,Field5,Well6,3097.0,3106.2,3096.5,3105.7,8.42,5.3,5.93,ДС,5.3,7.76,песчаник,с карбонатными обломками или конкрециями,не разрушен,не опред.,0
